,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
1526,CHEMBL366626,CCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,2.3
1527,CHEMBL172659,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1,active,2.2
1528,CHEMBL176392,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.2
1529,CHEMBL511634,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,active,0.8
1530,CHEMBL471542,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)on3)CC2)[C@@H](c2ccccc2)C1,active,1.2
1531,CHEMBL366450,CCn1nc(-c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,22.0
1532,CHEMBL172761,CCn1nc(-c2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,16.0
1533,CHEMBL368757,CCn1nc(-c2ccc(CN)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,122.0
1534,CHEMBL499483,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(C(F)(F)c4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1,active,2.1
1535,CHEMBL465416,CCn1nc(C(C)(C)c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.9
1536,CHEMBL323370,OC1(CCCc2ccccn2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,7.0
1537,CHEMBL432596,O=C(O)Cc1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1,active,6.0
1538,CHEMBL100336,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,5.0
1539,CHEMBL464132,Cn1nnc(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1,active,0.4
1540,CHEMBL468150,C=C(Cc1ccccc1)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,3.6
1541,CHEMBL99788,COC(=O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,1.0
1542,CHEMBL100958,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.0
1543,CHEMBL100596,O=C(O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,5.0
1544,CHEMBL322693,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,36.0
1545,CHEMBL99909,O=C(O)[C@@H](C1CCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,0.2
1546,CHEMBL135432,C=CCN(c1ncccn1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,12.0
1547,CHEMBL137728,CCCN(c1cccnc1)C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,5.0
1548,CHEMBL428104,CCCN(c1ncccn1)C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,1.8
1549,CHEMBL471909,CC(C)C[C@H](C(=O)O)N1C[C@H](CN2CCC(CCSc3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,0.8
1550,CHEMBL20622,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,0.2
1551,CHEMBL455073,O=C(O)[C@@H](CC1CCCCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,0.3
1552,CHEMBL504250,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(OCCO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,3.7
1553,CHEMBL520755,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,0.67
1554,CHEMBL481080,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,1.3
1555,CHEMBL481274,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,1.5
1556,CHEMBL471765,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,7.0
1557,CHEMBL471766,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,3.8
1558,CHEMBL513564,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,0.51
1559,CHEMBL511493,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,0.23
1560,CHEMBL500631,CCc1nc(Cc2ccccc2)[nH]c1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2ccccc2)CC1,active,0.57
1561,CHEMBL472412,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2ccccc2)C1,active,0.6
1562,CHEMBL364070,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,2.5
1563,CHEMBL474838,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3nnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,active,12.0
1564,CHEMBL475606,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4cccnn34)CC2)[C@@H](c2cccc(F)c2)C1,active,3.0
1565,CHEMBL475777,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cn4ccccc4n3)CC2)[C@@H](c2cccc(F)c2)C1,active,65.0
1566,CHEMBL173095,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,1.2
1567,CHEMBL352514,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCC3)C[C@@H]2c2ccccc2)CC1,active,1.6
1568,CHEMBL172854,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,0.8
1569,CHEMBL435727,CCC(CC)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,0.9
1570,CHEMBL353827,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.8
1571,CHEMBL367421,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.6
1572,CHEMBL366536,CCCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,3.0
1573,CHEMBL499793,CC(C)(c1ccccc1)c1cc(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)[nH]n1,active,11.5
1574,CHEMBL278085,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,active,0.5
1575,CHEMBL320386,O=C(O)[C@@H](C1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,0.1
1576,CHEMBL495654,C/C=C(\C)[C@@H]1CC[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1/C(O)=C1/C(=O)N[C@H](C[C@](C)(O)C(=O)O)C1=O,intermediate,1200.0
1577,CHEMBL495854,C/C=C(\C)[C@@H]1CC[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1/C(O)=C1/C(=O)N[C@H](C[C@@](C)(O)C(=O)O)C1=O,inactive,79000.0
1578,CHEMBL452864,C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,intermediate,3000.0
1579,CHEMBL517893,Cc1ccnc(C)c1C(=O)N1CCC(N(C)C2CN(C(c3ccccc3)c3ccccc3)C2)CC1,active,24.0
1580,CHEMBL458351,Cc1ccnc(C)c1C(=O)N1CCC(N2CC3CCC(C2)N3C(c2ccccc2)c2ccccc2)CC1,active,313.0
1581,CHEMBL514749,Cc1ccnc(C)c1C(=O)N1CCC(N2C3CCC2CN(C(c2ccccc2)c2ccccc2)C3)CC1,active,41.0
1582,CHEMBL459985,Cc1ccnc(C)c1C(=O)N1CC(N(C)C2CCN(C(c3ccccc3)c3ccccc3)CC2)C1,active,102.0
1583,CHEMBL459986,Cc1ccnc(C)c1C(=O)NCCN1CCCC(CC(c2ccccc2)c2ccccc2)C1,active,56.0
1584,CHEMBL471844,CC(=O)NC(c1ccccc1)C1CN(C2CCN(C(=O)c3c(C)cccc3C)CC2)C1,intermediate,2490.0
1585,CHEMBL471403,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(CNC(=O)C3CC3)(Cc3ccccc3)CC2)CC1,active,145.0
1586,CHEMBL481068,Cc1cccc(C)c1C(=O)N1[C@H]2CC[C@@H]1C[C@@H](N1CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C1)C2,active,1.0
1587,CHEMBL471623,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,active,1.0
1588,CHEMBL470578,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,intermediate,1230.0
1589,CHEMBL472260,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,active,3.0
1590,CHEMBL472464,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)C(=O)C3CC3)CC2)CC1,active,0.5
1591,CHEMBL471218,Cc1cccc(C)c1C(=O)N1CCC(N2CC(N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,intermediate,5800.0
1592,CHEMBL471623,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,active,8.0
1593,CHEMBL515193,CCN(C(=O)NCc1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.003
1594,CHEMBL460845,CCN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.05
1595,CHEMBL457043,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.07
1596,CHEMBL461687,CCN(C(=O)NCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.16
1597,CHEMBL1201187,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,active,0.2
1598,CHEMBL459384,CCN(C(=O)Cc1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.34
1599,CHEMBL456226,CCN(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.48
1600,CHEMBL461690,CCN(C(=O)Cc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,0.94
1601,CHEMBL457044,CCN(C(=O)Cc1cccc(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,1.54
1602,CHEMBL469724,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,2.0
1603,CHEMBL457960,CCN(C(=O)Cc1ccc(Cl)cc1Cl)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,2.33
1604,CHEMBL461689,CCN(C(=O)OCc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,3.16
1605,CHEMBL459567,CCN(C(=O)Oc1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,3.4
1606,CHEMBL518640,CCN(C(=O)Oc1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,3.63
1607,CHEMBL458157,CCN(C(=O)Cc1ccc(C)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,3.76
1608,CHEMBL460628,CCN(C(=O)c1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,4.83
1609,CHEMBL518794,CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,5.0
1610,CHEMBL459571,Cc1nnc(C(C)C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1,active,7.5
1611,CHEMBL514410,CCN(C(=O)Cc1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,13.4
1612,CHEMBL456019,CCN(C(=O)Cc1ccc(OC)cc1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,14.0
1613,CHEMBL456224,CCN(C(=O)Cc1ccccc1OC)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,17.9
1614,CHEMBL459599,Cc1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,active,21.4
1615,CHEMBL460629,CCN(C(=O)c1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,25.3
1616,CHEMBL459378,CCN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,33.7
1617,CHEMBL469542,Cc1nnc(C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,37.5
1618,CHEMBL460630,COc1ccc(CC(=O)NC2CCN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)cc1,active,48.0
1619,CHEMBL518326,CCN(C(=O)c1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,64.4
1620,CHEMBL460008,CCN(C(=O)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,73.5
1621,CHEMBL459600,CC(C)c1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,active,94.6
1622,CHEMBL460217,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,active,382.0
1623,CHEMBL459598,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,active,540.0
1624,CHEMBL516939,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1,intermediate,1849.0
1625,CHEMBL460009,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,intermediate,2310.0
1626,CHEMBL461688,CCN(C(=O)N(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,intermediate,6430.0
1627,CHEMBL456425,CCN(C(=O)C(C)(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,inactive,25000.0
1628,CHEMBL604375,CC(=O)N1CCC(CCN2C[C@H]3CN(C(=O)c4c(C)ncnc4C)C[C@H]3C2)(c2cccc(F)c2)CC1,active,500.0
1629,CHEMBL604375,CC(=O)N1CCC(CCN2C[C@H]3CN(C(=O)c4c(C)ncnc4C)C[C@H]3C2)(c2cccc(F)c2)CC1,intermediate,2500.0
1630,CHEMBL596299,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)C)CC3)C[C@@H]2C1,active,102.0
1631,CHEMBL596299,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)C)CC3)C[C@@H]2C1,active,160.0
1632,CHEMBL595760,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,active,59.0
1633,CHEMBL595760,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,active,129.0
1634,CHEMBL595559,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)CC(C)(C)C)CC3)C[C@@H]2C1,active,339.0
1635,CHEMBL595570,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)CO)CC3)C[C@@H]2C1,active,167.0
1636,CHEMBL595570,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)CO)CC3)C[C@@H]2C1,active,1000.0
1637,CHEMBL595584,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,active,15.0
1638,CHEMBL595584,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@@H]2C1,active,37.0
1639,CHEMBL596519,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,116.0
1640,CHEMBL596519,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,361.0
1641,CHEMBL595610,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,46.0
1642,CHEMBL595610,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,85.0
1643,CHEMBL594914,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,active,242.0
1644,CHEMBL594914,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,intermediate,1943.0
1645,CHEMBL595902,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,active,69.0
1646,CHEMBL595902,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,active,360.0
1647,CHEMBL596081,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,67.0
1648,CHEMBL596081,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCCC4)C3)C[C@@H]2C1,active,65.0
1649,CHEMBL603325,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)CC4CCCC4)C3)C[C@@H]2C1,active,28.0
1650,CHEMBL603325,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)CC4CCCC4)C3)C[C@@H]2C1,active,136.0
1651,CHEMBL604070,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,active,55.0
1652,CHEMBL604070,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,active,559.0
1653,CHEMBL605727,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,active,27.0
1654,CHEMBL605727,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)C)C3)C[C@@H]2C1,active,186.0
1655,CHEMBL604680,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)CO)C3)C[C@@H]2C1,active,56.0
1656,CHEMBL604680,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)CO)C3)C[C@@H]2C1,active,310.0
1657,CHEMBL594208,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(S(=O)(=O)C4CCCC4)C3)C[C@@H]2C1,active,27.0
1658,CHEMBL594208,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(S(=O)(=O)C4CCCC4)C3)C[C@@H]2C1,active,458.0
1659,CHEMBL592940,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,28.0
1660,CHEMBL592940,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,10.0
1661,CHEMBL593520,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,30.0
1662,CHEMBL593520,Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,93.0
1663,CHEMBL593184,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,active,38.0
1664,CHEMBL593184,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@@H]2C1,active,92.0
1665,CHEMBL592993,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,30.0
1666,CHEMBL592993,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,5.0
1667,CHEMBL593195,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,66.0
1668,CHEMBL593195,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,168.0
1669,CHEMBL592997,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,38.0
1670,CHEMBL592997,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,15.0
1671,CHEMBL596523,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,60.0
1672,CHEMBL596523,Cc1ccnc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,53.0
1673,CHEMBL593027,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,17.0
1674,CHEMBL593027,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,0.3
1675,CHEMBL593042,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,24.0
1676,CHEMBL593042,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@@H]2C1,active,1.0
1677,CHEMBL593046,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,21.0
1678,CHEMBL593046,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@@H]2C1,active,2.0
