,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm
923,CHEMBL197907,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2cccc(Cl)c2)CC1,active,58.0,553.1680000000001,5.821100000000007,0.0,4.0,58.0
924,CHEMBL371865,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,active,78.0,587.6130000000002,6.474500000000008,0.0,4.0,78.0
925,CHEMBL197714,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,active,28.0,532.7500000000002,5.476120000000006,0.0,4.0,28.0
926,CHEMBL197641,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,active,2.3,586.7200000000003,6.186500000000008,0.0,4.0,2.3
927,CHEMBL197680,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(=O)OC)cc2)CC1,active,7.1,576.7590000000002,4.954300000000005,0.0,6.0,7.1
928,CHEMBL198777,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(N)=O)cc2)CC1,active,260.0,561.7480000000003,4.266600000000003,1.0,5.0,260.0
929,CHEMBL198758,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,active,1.0,543.7330000000002,5.039380000000005,0.0,5.0,1.0
930,CHEMBL371691,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(OC)cc2)CC1,active,6.3,548.7490000000003,5.176300000000006,0.0,5.0,6.3
931,CHEMBL372297,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(-c3ccccc3)cc2)CC1,active,85.0,594.8210000000003,6.834700000000008,0.0,4.0,85.0
932,CHEMBL372134,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(SC)cc2)CC1,active,12.0,564.8170000000002,5.889600000000007,0.0,5.0,12.0
933,CHEMBL198150,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,1.7,596.8150000000002,4.571200000000005,0.0,6.0,1.7
934,CHEMBL382079,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NOC(C)(C)C)cc2)CC1,active,200.0,605.8450000000001,6.3097000000000065,1.0,6.0,200.0
935,CHEMBL369947,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(N)cc2)CC1,active,200.0,533.7380000000002,4.749900000000004,1.0,5.0,200.0
936,CHEMBL198497,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,active,26.0,575.7750000000002,5.1261000000000045,1.0,5.0,26.0
937,CHEMBL199118,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,active,5.9,651.8730000000002,6.348900000000007,1.0,5.0,5.9
938,CHEMBL199119,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)c3ccccc3)cc2)CC1,active,130.0,637.8460000000002,6.420000000000007,1.0,5.0,130.0
939,CHEMBL370552,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,active,22.0,617.8560000000001,6.1523000000000065,1.0,5.0,22.0
940,CHEMBL198114,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,active,18.0,611.8300000000002,4.539200000000004,1.0,6.0,18.0
941,CHEMBL198114,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,active,24.0,611.8300000000002,4.539200000000004,1.0,6.0,24.0
942,CHEMBL372733,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)CC1,active,11.0,687.9280000000001,6.109600000000007,1.0,6.0,11.0
943,CHEMBL198884,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,active,740.0,673.9010000000002,5.968500000000006,1.0,6.0,740.0
944,CHEMBL370998,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(Cl)cc2)c2cccc(F)c2)CC1,active,19.0,571.1580000000002,5.960200000000007,0.0,4.0,19.0
945,CHEMBL2113131,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(=O)OC(C)(C)C)cc2)c2cccc(F)c2)CC1,active,89.0,651.8450000000003,6.6538000000000075,1.0,6.0,89.0
946,CHEMBL372640,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(N)cc2)c2cccc(F)c2)CC1,active,105.0,551.7280000000002,4.889000000000004,1.0,5.0,105.0
947,CHEMBL370826,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,active,7.9,593.7650000000002,5.2652000000000045,1.0,5.0,7.9
948,CHEMBL373214,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NS(C)(=O)=O)cc2)c2cccc(F)c2)CC1,active,9.1,629.8200000000002,4.678300000000005,1.0,6.0,9.1
949,CHEMBL3085307,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CCC)cc1,active,1.7,682.9309999999998,8.495700000000006,1.0,7.0,1.7
950,CHEMBL3085307,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CCC)cc1,active,0.24,682.9309999999998,8.495700000000006,1.0,7.0,0.24
951,CHEMBL204821,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc([S+]([O-])Cc4cncn4CCC)cc2)CCN3CC(C)C)cc1,active,1.9,682.9309999999999,8.351600000000008,1.0,7.0,1.9
952,CHEMBL41275,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1.[Cl-],active,1.4,531.1400000000004,3.7798200000000017,1.0,2.0,1.4
953,CHEMBL3085305,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCCN3CC(C)C)cc1,active,67.0,725.0119999999997,9.5219,1.0,7.0,67.0
954,CHEMBL3085312,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCCN3CCC)cc1,active,25.0,710.9849999999997,9.275900000000002,1.0,7.0,25.0
955,CHEMBL3085311,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCN3CC(C)C)cc1,active,6.8,710.9849999999998,9.131800000000002,1.0,7.0,6.8
956,CHEMBL3085313,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCN3CCC)cc1,active,4.7,696.9579999999997,8.885800000000003,1.0,7.0,4.7
957,CHEMBL3085309,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3Cc2cnn(C)c2)cc1,active,1.7,734.9669999999998,8.019400000000008,1.0,9.0,1.7
958,CHEMBL3085308,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CC(C)C)cc1,active,2.4,697.9459999999998,8.136700000000008,1.0,8.0,2.4
959,CHEMBL3085310,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CCC)cc1,active,2.2,683.9189999999998,7.890700000000009,1.0,8.0,2.2
960,CHEMBL2105686,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1.CS(=O)(=O)O,active,3.1,793.0649999999999,8.24570000000001,2.0,9.0,3.1
961,CHEMBL204821,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc([S+]([O-])Cc4cncn4CCC)cc2)CCN3CC(C)C)cc1,active,1.0,682.9309999999999,8.351600000000008,1.0,7.0,1.0
962,CHEMBL41275,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1.[Cl-],active,1.4,531.1400000000004,3.7798200000000017,1.0,2.0,1.4
963,CHEMBL3085307,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CCC)cc1,active,1.4,682.9309999999998,8.495700000000006,1.0,7.0,1.4
964,CHEMBL3085311,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCN3CC(C)C)cc1,active,0.48,710.9849999999998,9.131800000000002,1.0,7.0,0.48
965,CHEMBL3085309,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3Cc2cnn(C)c2)cc1,active,0.21,734.9669999999998,8.019400000000008,1.0,9.0,0.21
966,CHEMBL3085308,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CC(C)C)cc1,active,0.19,697.9459999999998,8.136700000000008,1.0,8.0,0.19
967,CHEMBL3085310,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CCC)cc1,active,0.95,683.9189999999998,7.890700000000009,1.0,8.0,0.95
968,CHEMBL2105686,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1.CS(=O)(=O)O,active,0.1,793.0649999999999,8.24570000000001,2.0,9.0,0.1
969,CHEMBL2105686,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1.CS(=O)(=O)O,active,0.2,793.0649999999999,8.24570000000001,2.0,9.0,0.2
970,CHEMBL204821,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc([S+]([O-])Cc4cncn4CCC)cc2)CCN3CC(C)C)cc1,active,5.3,682.9309999999999,8.351600000000008,1.0,7.0,5.3
971,CHEMBL3085311,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCCN3CC(C)C)cc1,active,2.1,710.9849999999998,9.131800000000002,1.0,7.0,2.1
972,CHEMBL3085309,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3Cc2cnn(C)c2)cc1,active,2.3,734.9669999999998,8.019400000000008,1.0,9.0,2.3
973,CHEMBL3085308,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4nncn4CCC)cc2)CCCN3CC(C)C)cc1,active,1.6,697.9459999999998,8.136700000000008,1.0,8.0,1.6
974,CHEMBL207487,CS(=O)(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,2.2,644.6870000000001,4.746300000000005,0.0,6.0,2.2
975,CHEMBL207004,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,active,3.5,553.1470000000002,4.683620000000004,1.0,4.0,3.5
976,CHEMBL377026,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,3.8,573.5650000000002,5.028600000000004,1.0,4.0,3.8
977,CHEMBL205706,CN(C)C(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,19.0,637.6740000000001,5.044600000000005,0.0,5.0,19.0
978,CHEMBL205964,CC(C)(C)NC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,11.0,665.7280000000001,5.871100000000007,1.0,5.0,11.0
979,CHEMBL264832,CNC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,5.1,623.647,4.702400000000005,1.0,5.0,5.1
980,CHEMBL206088,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3C(N)=O)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,12.0,609.6200000000001,4.4417000000000035,1.0,5.0,12.0
981,CHEMBL382252,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3cccc(C(N)=O)c3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.8,609.6200000000001,4.4417000000000035,1.0,5.0,2.8
982,CHEMBL207485,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,8.9,609.6200000000001,4.4417000000000035,1.0,5.0,8.9
983,CHEMBL207633,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(=O)O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,66.0,610.6040000000002,5.041000000000005,1.0,5.0,66.0
984,CHEMBL207301,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,4.6,624.6310000000001,5.129400000000005,0.0,6.0,4.6
985,CHEMBL207630,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C#N)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,1.7,591.6050000000001,5.214480000000006,0.0,5.0,1.7
986,CHEMBL210327,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NC(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,730.0,613.5830000000001,4.421600000000004,1.0,5.0,730.0
987,CHEMBL207447,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,4.6,649.638,3.970100000000004,1.0,6.0,4.6
988,CHEMBL205851,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Nc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,20.0,549.518,5.690600000000006,1.0,4.0,20.0
989,CHEMBL205539,CC(=O)N1CCC(C(=O)N(CCCN2CCC(S(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.9,598.568,5.052400000000005,0.0,5.0,2.9
990,CHEMBL207654,CC(=O)N1CCC(C(=O)N(CCCN2CCC([S+]([O-])c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,3.2,582.5690000000001,5.386300000000006,0.0,4.0,3.2
991,CHEMBL437494,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Sc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,1.7,566.57,6.370800000000008,0.0,4.0,1.7
992,CHEMBL207085,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3)CC2)c2ccccc2)CC1,active,16.0,461.6500000000002,4.622900000000004,0.0,3.0,16.0
993,CHEMBL207182,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,1.2,548.5300000000001,6.068800000000007,0.0,3.0,1.2
994,CHEMBL207190,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,3.3,584.5850000000002,5.481900000000006,0.0,4.0,3.3
995,CHEMBL207487,CS(=O)(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,0.8,644.6870000000001,4.746300000000005,0.0,6.0,0.8
996,CHEMBL207004,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,active,0.42,553.1470000000002,4.683620000000004,1.0,4.0,0.42
997,CHEMBL377026,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.2,573.5650000000002,5.028600000000004,1.0,4.0,2.2
998,CHEMBL205706,CN(C)C(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,8.2,637.6740000000001,5.044600000000005,0.0,5.0,8.2
999,CHEMBL205964,CC(C)(C)NC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,12.0,665.7280000000001,5.871100000000007,1.0,5.0,12.0
1000,CHEMBL264832,CNC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,9.8,623.647,4.702400000000005,1.0,5.0,9.8
1001,CHEMBL206088,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3C(N)=O)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,6.4,609.6200000000001,4.4417000000000035,1.0,5.0,6.4
1002,CHEMBL382252,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3cccc(C(N)=O)c3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.0,609.6200000000001,4.4417000000000035,1.0,5.0,2.0
1003,CHEMBL207485,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,5.8,609.6200000000001,4.4417000000000035,1.0,5.0,5.8
1004,CHEMBL207633,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(=O)O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,44.0,610.6040000000002,5.041000000000005,1.0,5.0,44.0
1005,CHEMBL207301,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,7.0,624.6310000000001,5.129400000000005,0.0,6.0,7.0
1006,CHEMBL207630,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C#N)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,1.4,591.6050000000001,5.214480000000006,0.0,5.0,1.4
1007,CHEMBL207447,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,4.1,649.638,3.970100000000004,1.0,6.0,4.1
1008,CHEMBL205851,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Nc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,26.0,549.518,5.690600000000006,1.0,4.0,26.0
1009,CHEMBL205539,CC(=O)N1CCC(C(=O)N(CCCN2CCC(S(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,3.9,598.568,5.052400000000005,0.0,5.0,3.9
1010,CHEMBL207654,CC(=O)N1CCC(C(=O)N(CCCN2CCC([S+]([O-])c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.7,582.5690000000001,5.386300000000006,0.0,4.0,2.7
1011,CHEMBL437494,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Sc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,1.8,566.57,6.370800000000008,0.0,4.0,1.8
1012,CHEMBL207085,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3)CC2)c2ccccc2)CC1,active,72.0,461.6500000000002,4.622900000000004,0.0,3.0,72.0
1013,CHEMBL207182,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,3.0,548.5300000000001,6.068800000000007,0.0,3.0,3.0
1014,CHEMBL207190,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,2.1,584.5850000000002,5.481900000000006,0.0,4.0,2.1
1015,CHEMBL380083,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,active,40.0,632.7950000000003,4.8494000000000055,0.0,6.0,40.0
1016,CHEMBL212408,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(OC)c2)CC1,active,25.0,626.8410000000002,4.579800000000004,0.0,7.0,25.0
1017,CHEMBL209278,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C#N)c2)CC1,active,56.0,621.8250000000002,4.442880000000004,0.0,7.0,56.0
1018,CHEMBL382436,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(C)C)c2)CC1,active,110.0,638.8960000000002,5.6946000000000065,0.0,6.0,110.0
1019,CHEMBL446187,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(C)(C)C)c2)CC1,active,500.0,652.9230000000001,5.868700000000007,0.0,6.0,500.0
1020,CHEMBL382435,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,active,1.1,649.2500000000002,5.363700000000006,0.0,6.0,1.1
1021,CHEMBL212243,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)ccc2F)CC1,active,32.0,632.7950000000003,4.8494000000000055,0.0,6.0,32.0
1022,CHEMBL211903,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2c(F)cccc2F)CC1,active,560.0,632.7950000000003,4.8494000000000055,0.0,6.0,560.0
1023,CHEMBL265131,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2F)CC1,active,20.0,632.7950000000003,4.8494000000000055,0.0,6.0,20.0
1024,CHEMBL211175,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,active,25.0,650.7850000000003,4.9885000000000055,0.0,6.0,25.0
1025,CHEMBL377551,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(C(F)(F)F)c2)CC1,active,20.0,664.8120000000004,5.590000000000006,0.0,6.0,20.0
1026,CHEMBL212689,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,active,0.32,632.7950000000003,4.8494000000000055,0.0,6.0,0.32
1027,CHEMBL378035,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(OC)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,132.0,626.8410000000002,4.579800000000004,0.0,7.0,132.0
1028,CHEMBL209251,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2ccc(F)c(F)c2)CC1,active,21.0,632.7950000000003,4.8494000000000055,0.0,6.0,21.0
1029,CHEMBL379082,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,active,1.0,631.2600000000002,5.224600000000006,0.0,6.0,1.0
1030,CHEMBL380005,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,46.0,614.8050000000002,4.710300000000005,0.0,6.0,46.0
1031,CHEMBL212731,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,active,0.22,614.8050000000003,4.710300000000005,0.0,6.0,0.22
1032,CHEMBL211866,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,0.76,596.8150000000002,4.571200000000005,0.0,6.0,0.76
1033,CHEMBL199147,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,active,780.0,554.7030000000002,5.445900000000006,0.0,4.0,780.0
1034,CHEMBL198150,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,1.7,596.8150000000002,4.571200000000005,0.0,6.0,1.7
